GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
84328,931.0534577373115,-0.011966949030634505,0.0502737138964299,-0.23803590590677084,0.8118532455607683,0.9382665585065745
64802,415.54856927995735,-0.1620547214389569,0.06650036072662265,-2.4368998854780677,0.014813780076203651,0.2150948874841997
113391335,0.43697425047630795,-0.13290752696498992,0.9541619767838467,-0.13929241596167527,0.8892190826456641,
116362,0.8796451162668032,0.5915874690739492,0.7010225612235345,0.8438921966240545,0.39872964913013775,
10277,1431.7126595592356,0.048512961464203544,0.05572972439803862,0.8705042414656358,0.38402490230886144,0.7226740220323766
23095,932.1104329670878,-0.016646372143571835,0.08177025550140224,-0.20357490681053791,0.8386857039577227,0.9487761275576034
5226,4167.18147739432,0.07545701107774103,0.05492294242988527,1.373870512747375,0.16948188543853415,0.5246206034826879
100526739,219.76202522800943,-0.14745586993147125,0.0819648245051905,-1.7990140382980195,0.07201646009557382,0.37571836280169135
378708,227.88656136620185,-0.14403139240063892,0.08347216062863363,-1.7255021472540093,0.08443701715802082,0.3977673571634198
1325,8.573255559881245,-0.026484358063828265,0.18541242215924864,-0.14284025717047777,0.8864163424330306,0.9664581337340344
1676,1972.350360152478,-0.05316486414709586,0.054694958623206245,-0.9720249449926234,0.33103813886890243,0.6837044684218261
5195,519.0314151875447,-0.0730672002079354,0.048003758595590786,-1.5221141499250588,0.12798048109918467,0.4671507364768367
54897,51.971889490036425,-0.08657507707266221,0.1697507014459496,-0.5100130740857565,0.6100423023334548,0.855456830768018
148345,0.8684193405497452,0.7158544312117022,0.8416586037569774,0.8505282640922184,0.39503145332111744,
23435,6115.266187567983,-0.05872774654105509,0.05933395095874411,-0.9897831779631442,0.32228010882332525,0.6769002138252994
10747,12.629278087920788,0.19155031587758534,0.22433371052401777,0.8538632710623196,0.39318075233877114,0.7281381920807231
6723,3593.797840201927,-0.09444522225252686,0.07483489866819312,-1.2620478404237976,0.2069315723011803,0.5689956761170654
5394,2643.421460037485,-0.018254774411298573,0.04033361178728228,-0.452594588046651,0.6508406965155851,0.8739807785597278
105376736,158.51661239417487,0.04171139771411614,0.0723160585735527,0.5767930185477609,0.5640792863110671,0.834887980897846
2475,2257.9166100059915,-0.00674277454208633,0.0780567339227066,-0.08638299610079979,0.9311619635456806,0.9807548758095437
100873935,41.80486148777202,-0.009814254750654807,0.09960294341751362,-0.09853378237544258,0.9215084480120665,0.978146499175005
10218,0.48957994758898765,0.4345742443102828,0.8915831364061506,0.4874186450654417,0.6259616831280477,
29914,1121.3282434104024,-0.049378912699357444,0.05020211721373076,-0.9836021952845415,0.3253111453367489,0.6796061641755808
57540,11.82509256826784,0.24069634945958254,0.24140959025491193,0.9970455159027599,0.31874241733173336,0.6738585158955873
112268221,0.8040997343699906,0.9241742805346308,0.7448071359320064,1.240823611844394,0.21467091661813376,
101929181,0.2256991070344099,0.27819130316637075,1.4776380438004475,0.18826755600503475,0.8506669171104104,
26232,21.16584599644948,0.17197604705583872,0.22122395531924718,0.7773843786838588,0.4369320260153572,0.7575912328584246
93611,251.63263582140704,0.17836217712121763,0.07385158719369496,2.4151434505180847,0.01572901363255743,0.2219795599452687
26270,565.3944772356566,-0.3948535607236196,0.1556980428153791,-2.5360213499396527,0.011211989834082385,0.19635255594419782
10459,974.2741261761133,0.06434990787347601,0.07213065332623225,0.8921298353202831,0.37232334484854346,0.7133394920118774
374946,3.3135517043520015,-0.013522647545875233,0.4698807888919572,-0.028778890019665358,0.9770409372297579,0.9930135671352638
57085,167.69374284701902,-0.09616591229848594,0.07578388197981827,-1.2689494096395793,0.20445910820181157,0.5661224085648994
284498,90.05527454180374,0.11187706214309398,0.11661019033683027,0.9594106811757653,0.3373518963262009,0.6887572442189078
4524,447.5079975644109,0.049974156952243165,0.08996795449833776,0.5554661904997127,0.5785758294726923,0.8415590064615238
1185,300.01550319623374,0.0682428070876216,0.10332238753325779,0.6604842253152092,0.5089431382511007,0.8043011233318575
100379251,45.25894548767263,0.0009161094858747109,0.14208923850857264,0.006447423432559529,0.9948557360267756,0.9984020604897786
4878,7.508134852014309,-0.15348841212273207,0.25685667960111597,-0.5975644174840653,0.5501306125303257,0.8261899810376756
4879,0.4960529274795507,0.20625282556133268,1.3375239147847169,0.15420496282829485,0.8774481292260766,
