"a","b","ind_a","ind_b","stim_a","stim_b","same_label","r"
"GSM5695316_204281260061_R07C01","GSM5695376_204281260063_R03C01","MFA_3","NA_14","U","U",FALSE,0.094703494696449
"GSM5695316_204281260061_R07C01","GSM5695377_204273120073_R03C01","MFA_3","NA_15","U","S",FALSE,0.0389258081625388
"GSM5695316_204281260061_R07C01","GSM5695378_204273120068_R01C01","MFA_3","NA_15","U","U",FALSE,0.0215023549199842
"GSM5695316_204281260061_R07C01","GSM5695379_204088100071_R07C01","MFA_3","MFA_13","U","S",FALSE,0.260238906865164
"GSM5695316_204281260061_R07C01","GSM5695380_204273120068_R03C01","MFA_3","MFA_13","U","U",FALSE,0.246923714049044
"GSM5695316_204281260061_R07C01","GSM5695381_204273120066_R05C01","MFA_3","NA_16","U","S",FALSE,0.0341571312227656
"GSM5695316_204281260061_R07C01","GSM5695382_204088100082_R03C01","MFA_3","NA_16","U","U",FALSE,0.0336023863958777
"GSM5695316_204281260061_R07C01","GSM5695383_204281260043_R06C01","MFA_3","MFA_14","U","S",FALSE,0.199833120578123
"GSM5695316_204281260061_R07C01","GSM5695384_204281260063_R06C01","MFA_3","MFA_14","U","U",FALSE,0.189410128650318
"GSM5695316_204281260061_R07C01","GSM5695385_204281260063_R04C01","MFA_3","SFA_12","U","S",FALSE,0.00321000606701948
"GSM5695316_204281260061_R07C01","GSM5695386_204273120074_R04C01","MFA_3","SFA_12","U","U",FALSE,-0.00401092088629467
"GSM5695316_204281260061_R07C01","GSM5695387_204273120073_R01C01","MFA_3","NA_17","U","S",FALSE,-0.148675659019543
"GSM5695316_204281260061_R07C01","GSM5695388_204281260063_R05C01","MFA_3","NA_17","U","U",FALSE,-0.157836122617389
"GSM5695316_204281260061_R07C01","GSM5695389_204088100082_R06C01","MFA_3","SFA_13","U","S",FALSE,-0.1320809487208
"GSM5695316_204281260061_R07C01","GSM5695390_204273120066_R01C01","MFA_3","SFA_13","U","U",FALSE,-0.130764443512427
"GSM5695316_204281260061_R07C01","GSM5695391_204281260043_R02C01","MFA_3","MFA_15","U","S",FALSE,0.073938071419478
"GSM5695316_204281260061_R07C01","GSM5695392_204273120073_R06C01","MFA_3","MFA_15","U","U",FALSE,0.0610019598068065
"GSM5695317_204273120073_R07C01","GSM5695318_204088100071_R04C01","SFA_4","SFA_4","S","U",TRUE,0.995821869847861
"GSM5695317_204273120073_R07C01","GSM5695319_204088100082_R01C01","SFA_4","SFA_4","S","S",TRUE,0.115383146773535
"GSM5695317_204273120073_R07C01","GSM5695320_204281260063_R01C01","SFA_4","SFA_1","S","U",FALSE,0.113496083368838
"GSM5695317_204273120073_R07C01","GSM5695321_204273120073_R04C01","SFA_4","MFA_4","S","S",FALSE,-0.019088817660153
"GSM5695317_204273120073_R07C01","GSM5695322_204088100053_R06C01","SFA_4","MFA_4","S","U",FALSE,-0.0150339781960894
"GSM5695317_204273120073_R07C01","GSM5695323_204273120066_R02C01","SFA_4","MFA_5","S","S",FALSE,0.256891459672685
"GSM5695317_204273120073_R07C01","GSM5695324_204273120074_R08C01","SFA_4","MFA_5","S","U",FALSE,0.249374265442133
"GSM5695317_204273120073_R07C01","GSM5695325_204273120068_R02C01","SFA_4","NA_1","S","S",FALSE,0.148149073924982
"GSM5695317_204273120073_R07C01","GSM5695326_204281260060_R01C01","SFA_4","NA_1","S","U",FALSE,0.141013645517716
"GSM5695317_204273120073_R07C01","GSM5695327_204281260060_R07C01","SFA_4","NA_2","S","S",FALSE,0.299962174400295
"GSM5695317_204273120073_R07C01","GSM5695328_204281260061_R05C01","SFA_4","NA_2","S","U",FALSE,0.285620824575203
"GSM5695317_204273120073_R07C01","GSM5695329_204088100082_R02C01","SFA_4","MFA_6","S","S",FALSE,0.0551030473805249
"GSM5695317_204273120073_R07C01","GSM5695330_204281260061_R04C01","SFA_4","MFA_6","S","U",FALSE,0.0554353692967252
"GSM5695317_204273120073_R07C01","GSM5695331_204281260060_R06C01","SFA_4","MFA_7","S","S",FALSE,-0.000525693661534768
"GSM5695317_204273120073_R07C01","GSM5695332_204273120066_R08C01","SFA_4","MFA_7","S","U",FALSE,0.0115034382135586
"GSM5695317_204273120073_R07C01","GSM5695333_204088100053_R02C01","SFA_4","NA_3","S","S",FALSE,0.192564818699702
"GSM5695317_204273120073_R07C01","GSM5695334_204281260063_R08C01","SFA_4","NA_3","S","U",FALSE,0.19678271326692
"GSM5695317_204273120073_R07C01","GSM5695335_204088100053_R05C01","SFA_4","NA_4","S","S",FALSE,0.0801823356910199
"GSM5695317_204273120073_R07C01","GSM5695336_204273120005_R07C01","SFA_4","NA_4","S","U",FALSE,0.0798359556668302
"GSM5695317_204273120073_R07C01","GSM5695337_204088100082_R04C01","SFA_4","NA_5","S","S",FALSE,0.206362271175922
"GSM5695317_204273120073_R07C01","GSM5695338_204088100071_R01C01","SFA_4","NA_5","S","U",FALSE,0.187277427064325
"GSM5695317_204273120073_R07C01","GSM5695339_204281260043_R04C01","SFA_4","MFA_8","S","S",FALSE,0.436459711096975
"GSM5695317_204273120073_R07C01","GSM5695340_204273120074_R05C01","SFA_4","MFA_8","S","U",FALSE,0.443483406326449
"GSM5695317_204273120073_R07C01","GSM5695341_204281260060_R05C01","SFA_4","NA_6","S","S",FALSE,0.25431395639924
"GSM5695317_204273120073_R07C01","GSM5695342_204281260063_R02C01","SFA_4","SFA_5","S","S",FALSE,0.269591906316694
"GSM5695317_204273120073_R07C01","GSM5695343_204273120068_R04C01","SFA_4","SFA_1","S","U",FALSE,0.273715736696675
"GSM5695317_204273120073_R07C01","GSM5695344_204088100053_R01C01","SFA_4","MFA_9","S","S",FALSE,0.207012485320558
"GSM5695317_204273120073_R07C01","GSM5695345_204088100053_R03C01","SFA_4","MFA_9","S","U",FALSE,0.211874637987369
"GSM5695317_204273120073_R07C01","GSM5695346_204273120074_R07C01","SFA_4","MFA_10","S","S",FALSE,0.0418057722804664
"GSM5695317_204273120073_R07C01","GSM5695347_204281260061_R08C01","SFA_4","MFA_10","S","U",FALSE,0.0284842723265796
"GSM5695317_204273120073_R07C01","GSM5695348_204281260061_R02C01","SFA_4","NA_7","S","S",FALSE,0.151464528275264
"GSM5695317_204273120073_R07C01","GSM5695349_204281260060_R04C01","SFA_4","NA_7","S","U",FALSE,0.14385831814265
"GSM5695317_204273120073_R07C01","GSM5695350_204088100071_R02C01","SFA_4","NA_8","S","S",FALSE,0.151296329299082
"GSM5695317_204273120073_R07C01","GSM5695351_204273120074_R03C01","SFA_4","NA_8","S","U",FALSE,0.126851440088278
"GSM5695317_204273120073_R07C01","GSM5695352_204088100053_R07C01","SFA_4","MFA_11","S","S",FALSE,0.419232872683422
"GSM5695317_204273120073_R07C01","GSM5695353_204273120074_R02C01","SFA_4","MFA_11","S","U",FALSE,0.408742024573504
"GSM5695317_204273120073_R07C01","GSM5695354_204273120066_R03C01","SFA_4","SFA_6","S","S",FALSE,0.0942191291025993
"GSM5695317_204273120073_R07C01","GSM5695355_204273120068_R06C01","SFA_4","SFA_6","S","U",FALSE,0.086779173375065
"GSM5695317_204273120073_R07C01","GSM5695356_204273120068_R05C01","SFA_4","NA_9","S","S",FALSE,0.00882201960003173
"GSM5695317_204273120073_R07C01","GSM5695357_204273120066_R06C01","SFA_4","NA_9","S","U",FALSE,0.00228034249445033
"GSM5695317_204273120073_R07C01","GSM5695358_204273120005_R05C01","SFA_4","MFA_12","S","S",FALSE,0.0615041684456887
"GSM5695317_204273120073_R07C01","GSM5695359_204273120074_R01C01","SFA_4","MFA_12","S","U",FALSE,0.0480472172474446
"GSM5695317_204273120073_R07C01","GSM5695360_204273120005_R06C01","SFA_4","SFA_7","S","U",FALSE,0.059073802931271
"GSM5695317_204273120073_R07C01","GSM5695361_204281260043_R01C01","SFA_4","SFA_8","S","S",FALSE,0.183869582217863
"GSM5695317_204273120073_R07C01","GSM5695362_204088100071_R08C01","SFA_4","SFA_8","S","U",FALSE,0.17641083952025
"GSM5695317_204273120073_R07C01","GSM5695363_204281260060_R03C01","SFA_4","NA_10","S","S",FALSE,0.162746762470535
"GSM5695317_204273120073_R07C01","GSM5695364_204281260043_R08C01","SFA_4","NA_10","S","U",FALSE,0.189335765727997
"GSM5695317_204273120073_R07C01","GSM5695365_204088100053_R04C01","SFA_4","NA_11","S","S",FALSE,0.317143131398125
"GSM5695317_204273120073_R07C01","GSM5695366_204088100071_R06C01","SFA_4","NA_11","S","U",FALSE,0.309925581330909
"GSM5695317_204273120073_R07C01","GSM5695367_204281260061_R06C01","SFA_4","SFA_9","S","S",FALSE,0.0966019073713249
"GSM5695317_204273120073_R07C01","GSM5695368_204281260043_R05C01","SFA_4","SFA_9","S","U",FALSE,0.10742915573123
"GSM5695317_204273120073_R07C01","GSM5695369_204273120066_R07C01","SFA_4","SFA_10","S","S",FALSE,0.066300767088136
"GSM5695317_204273120073_R07C01","GSM5695370_204281260063_R07C01","SFA_4","NA_12","S","S",FALSE,0.244175197556515
"GSM5695317_204273120073_R07C01","GSM5695371_204281260061_R03C01","SFA_4","NA_13","S","S",FALSE,0.0703183871054396
"GSM5695317_204273120073_R07C01","GSM5695372_204273120073_R05C01","SFA_4","NA_13","S","U",FALSE,0.0670979120180172
"GSM5695317_204273120073_R07C01","GSM5695373_204281260043_R07C01","SFA_4","SFA_11","S","S",FALSE,0.252113772781236
"GSM5695317_204273120073_R07C01","GSM5695374_204281260043_R03C01","SFA_4","SFA_11","S","U",FALSE,0.261349457934229
"GSM5695317_204273120073_R07C01","GSM5695375_204088100071_R05C01","SFA_4","NA_14","S","S",FALSE,0.505853050932338
"GSM5695317_204273120073_R07C01","GSM5695376_204281260063_R03C01","SFA_4","NA_14","S","U",FALSE,0.501191396347115
"GSM5695317_204273120073_R07C01","GSM5695377_204273120073_R03C01","SFA_4","NA_15","S","S",FALSE,0.13616468342802
"GSM5695317_204273120073_R07C01","GSM5695378_204273120068_R01C01","SFA_4","NA_15","S","U",FALSE,0.137332878872752
"GSM5695317_204273120073_R07C01","GSM5695379_204088100071_R07C01","SFA_4","MFA_13","S","S",FALSE,0.193982158235198
"GSM5695317_204273120073_R07C01","GSM5695380_204273120068_R03C01","SFA_4","MFA_13","S","U",FALSE,0.206218704742465
"GSM5695317_204273120073_R07C01","GSM5695381_204273120066_R05C01","SFA_4","NA_16","S","S",FALSE,0.0130706899611455
"GSM5695317_204273120073_R07C01","GSM5695382_204088100082_R03C01","SFA_4","NA_16","S","U",FALSE,0.0320020111066098
"GSM5695317_204273120073_R07C01","GSM5695383_204281260043_R06C01","SFA_4","MFA_14","S","S",FALSE,0.316348641519415
"GSM5695317_204273120073_R07C01","GSM5695384_204281260063_R06C01","SFA_4","MFA_14","S","U",FALSE,0.323495504876568
"GSM5695317_204273120073_R07C01","GSM5695385_204281260063_R04C01","SFA_4","SFA_12","S","S",FALSE,0.132889311544735
"GSM5695317_204273120073_R07C01","GSM5695386_204273120074_R04C01","SFA_4","SFA_12","S","U",FALSE,0.157616731794484
"GSM5695317_204273120073_R07C01","GSM5695387_204273120073_R01C01","SFA_4","NA_17","S","S",FALSE,0.294621318216683
"GSM5695317_204273120073_R07C01","GSM5695388_204281260063_R05C01","SFA_4","NA_17","S","U",FALSE,0.274611455055712
"GSM5695317_204273120073_R07C01","GSM5695389_204088100082_R06C01","SFA_4","SFA_13","S","S",FALSE,0.345092669311928
"GSM5695317_204273120073_R07C01","GSM5695390_204273120066_R01C01","SFA_4","SFA_13","S","U",FALSE,0.361419769847535
"GSM5695317_204273120073_R07C01","GSM5695391_204281260043_R02C01","SFA_4","MFA_15","S","S",FALSE,0.162991956631496
"GSM5695317_204273120073_R07C01","GSM5695392_204273120073_R06C01","SFA_4","MFA_15","S","U",FALSE,0.15118989745186
"GSM5695318_204088100071_R04C01","GSM5695319_204088100082_R01C01","SFA_4","SFA_4","U","S",TRUE,0.136886794743166
"GSM5695318_204088100071_R04C01","GSM5695320_204281260063_R01C01","SFA_4","SFA_1","U","U",FALSE,0.137027694195008
"GSM5695318_204088100071_R04C01","GSM5695321_204273120073_R04C01","SFA_4","MFA_4","U","S",FALSE,-0.0294141791346713
"GSM5695318_204088100071_R04C01","GSM5695322_204088100053_R06C01","SFA_4","MFA_4","U","U",FALSE,-0.0245375042393481
"GSM5695318_204088100071_R04C01","GSM5695323_204273120066_R02C01","SFA_4","MFA_5","U","S",FALSE,0.264757827884421
"GSM5695318_204088100071_R04C01","GSM5695324_204273120074_R08C01","SFA_4","MFA_5","U","U",FALSE,0.258390500260378
"GSM5695318_204088100071_R04C01","GSM5695325_204273120068_R02C01","SFA_4","NA_1","U","S",FALSE,0.154207321145534
"GSM5695318_204088100071_R04C01","GSM5695326_204281260060_R01C01","SFA_4","NA_1","U","U",FALSE,0.146802724073391
"GSM5695318_204088100071_R04C01","GSM5695327_204281260060_R07C01","SFA_4","NA_2","U","S",FALSE,0.309433868860461
"GSM5695318_204088100071_R04C01","GSM5695328_204281260061_R05C01","SFA_4","NA_2","U","U",FALSE,0.294511934606032
"GSM5695318_204088100071_R04C01","GSM5695329_204088100082_R02C01","SFA_4","MFA_6","U","S",FALSE,0.0477731008418619
"GSM5695318_204088100071_R04C01","GSM5695330_204281260061_R04C01","SFA_4","MFA_6","U","U",FALSE,0.0534031494726379
"GSM5695318_204088100071_R04C01","GSM5695331_204281260060_R06C01","SFA_4","MFA_7","U","S",FALSE,0.00576692393110357
"GSM5695318_204088100071_R04C01","GSM5695332_204273120066_R08C01","SFA_4","MFA_7","U","U",FALSE,0.0159580835196342
"GSM5695318_204088100071_R04C01","GSM5695333_204088100053_R02C01","SFA_4","NA_3","U","S",FALSE,0.185251439841236
"GSM5695318_204088100071_R04C01","GSM5695334_204281260063_R08C01","SFA_4","NA_3","U","U",FALSE,0.188857565436522
"GSM5695318_204088100071_R04C01","GSM5695335_204088100053_R05C01","SFA_4","NA_4","U","S",FALSE,0.0841177147410673
"GSM5695318_204088100071_R04C01","GSM5695336_204273120005_R07C01","SFA_4","NA_4","U","U",FALSE,0.0851168588035347
"GSM5695318_204088100071_R04C01","GSM5695337_204088100082_R04C01","SFA_4","NA_5","U","S",FALSE,0.210565655959829
"GSM5695318_204088100071_R04C01","GSM5695338_204088100071_R01C01","SFA_4","NA_5","U","U",FALSE,0.192352917777494
"GSM5695318_204088100071_R04C01","GSM5695339_204281260043_R04C01","SFA_4","MFA_8","U","S",FALSE,0.428243143908498
"GSM5695318_204088100071_R04C01","GSM5695340_204273120074_R05C01","SFA_4","MFA_8","U","U",FALSE,0.436152231655417
"GSM5695318_204088100071_R04C01","GSM5695341_204281260060_R05C01","SFA_4","NA_6","U","S",FALSE,0.236008612151625
"GSM5695318_204088100071_R04C01","GSM5695342_204281260063_R02C01","SFA_4","SFA_5","U","S",FALSE,0.282190206593175
"GSM5695318_204088100071_R04C01","GSM5695343_204273120068_R04C01","SFA_4","SFA_1","U","U",FALSE,0.288083583107095
"GSM5695318_204088100071_R04C01","GSM5695344_204088100053_R01C01","SFA_4","MFA_9","U","S",FALSE,0.211971771526593
"GSM5695318_204088100071_R04C01","GSM5695345_204088100053_R03C01","SFA_4","MFA_9","U","U",FALSE,0.217416968297347
"GSM5695318_204088100071_R04C01","GSM5695346_204273120074_R07C01","SFA_4","MFA_10","U","S",FALSE,0.0444531325924493
"GSM5695318_204088100071_R04C01","GSM5695347_204281260061_R08C01","SFA_4","MFA_10","U","U",FALSE,0.0307671447496381
"GSM5695318_204088100071_R04C01","GSM5695348_204281260061_R02C01","SFA_4","NA_7","U","S",FALSE,0.155927029618206
"GSM5695318_204088100071_R04C01","GSM5695349_204281260060_R04C01","SFA_4","NA_7","U","U",FALSE,0.147698936273255
"GSM5695318_204088100071_R04C01","GSM5695350_204088100071_R02C01","SFA_4","NA_8","U","S",FALSE,0.17652501729856
"GSM5695318_204088100071_R04C01","GSM5695351_204273120074_R03C01","SFA_4","NA_8","U","U",FALSE,0.154701993943627
"GSM5695318_204088100071_R04C01","GSM5695352_204088100053_R07C01","SFA_4","MFA_11","U","S",FALSE,0.422811489899093
"GSM5695318_204088100071_R04C01","GSM5695353_204273120074_R02C01","SFA_4","MFA_11","U","U",FALSE,0.412978287947865
"GSM5695318_204088100071_R04C01","GSM5695354_204273120066_R03C01","SFA_4","SFA_6","U","S",FALSE,0.100661107629512
"GSM5695318_204088100071_R04C01","GSM5695355_204273120068_R06C01","SFA_4","SFA_6","U","U",FALSE,0.0944721153046972
"GSM5695318_204088100071_R04C01","GSM5695356_204273120068_R05C01","SFA_4","NA_9","U","S",FALSE,0.00711447799143195
"GSM5695318_204088100071_R04C01","GSM5695357_204273120066_R06C01","SFA_4","NA_9","U","U",FALSE,-0.000796856409691372
"GSM5695318_204088100071_R04C01","GSM5695358_204273120005_R05C01","SFA_4","MFA_12","U","S",FALSE,0.0517205450016519
"GSM5695318_204088100071_R04C01","GSM5695359_204273120074_R01C01","SFA_4","MFA_12","U","U",FALSE,0.0385501801670084
"GSM5695318_204088100071_R04C01","GSM5695360_204273120005_R06C01","SFA_4","SFA_7","U","U",FALSE,0.0509296842221563
"GSM5695318_204088100071_R04C01","GSM5695361_204281260043_R01C01","SFA_4","SFA_8","U","S",FALSE,0.172161818058986
"GSM5695318_204088100071_R04C01","GSM5695362_204088100071_R08C01","SFA_4","SFA_8","U","U",FALSE,0.163552193810422
"GSM5695318_204088100071_R04C01","GSM5695363_204281260060_R03C01","SFA_4","NA_10","U","S",FALSE,0.15454476541361
"GSM5695318_204088100071_R04C01","GSM5695364_204281260043_R08C01","SFA_4","NA_10","U","U",FALSE,0.18124775086392
"GSM5695318_204088100071_R04C01","GSM5695365_204088100053_R04C01","SFA_4","NA_11","U","S",FALSE,0.334566055336458
"GSM5695318_204088100071_R04C01","GSM5695366_204088100071_R06C01","SFA_4","NA_11","U","U",FALSE,0.327474034112758
"GSM5695318_204088100071_R04C01","GSM5695367_204281260061_R06C01","SFA_4","SFA_9","U","S",FALSE,0.0952646917007593
"GSM5695318_204088100071_R04C01","GSM5695368_204281260043_R05C01","SFA_4","SFA_9","U","U",FALSE,0.106633368105004
"GSM5695318_204088100071_R04C01","GSM5695369_204273120066_R07C01","SFA_4","SFA_10","U","S",FALSE,0.0842968906889767
"GSM5695318_204088100071_R04C01","GSM5695370_204281260063_R07C01","SFA_4","NA_12","U","S",FALSE,0.243219285328394
"GSM5695318_204088100071_R04C01","GSM5695371_204281260061_R03C01","SFA_4","NA_13","U","S",FALSE,0.0862001015838465
"GSM5695318_204088100071_R04C01","GSM5695372_204273120073_R05C01","SFA_4","NA_13","U","U",FALSE,0.0825899460459919
"GSM5695318_204088100071_R04C01","GSM5695373_204281260043_R07C01","SFA_4","SFA_11","U","S",FALSE,0.257038583088077
"GSM5695318_204088100071_R04C01","GSM5695374_204281260043_R03C01","SFA_4","SFA_11","U","U",FALSE,0.265817457005571
"GSM5695318_204088100071_R04C01","GSM5695375_204088100071_R05C01","SFA_4","NA_14","U","S",FALSE,0.505682292269093
"GSM5695318_204088100071_R04C01","GSM5695376_204281260063_R03C01","SFA_4","NA_14","U","U",FALSE,0.498565175626702
"GSM5695318_204088100071_R04C01","GSM5695377_204273120073_R03C01","SFA_4","NA_15","U","S",FALSE,0.135995157949925
"GSM5695318_204088100071_R04C01","GSM5695378_204273120068_R01C01","SFA_4","NA_15","U","U",FALSE,0.136424260750175
"GSM5695318_204088100071_R04C01","GSM5695379_204088100071_R07C01","SFA_4","MFA_13","U","S",FALSE,0.185573182801008
"GSM5695318_204088100071_R04C01","GSM5695380_204273120068_R03C01","SFA_4","MFA_13","U","U",FALSE,0.199818410750318
"GSM5695318_204088100071_R04C01","GSM5695381_204273120066_R05C01","SFA_4","NA_16","U","S",FALSE,0.0194795500076255
"GSM5695318_204088100071_R04C01","GSM5695382_204088100082_R03C01","SFA_4","NA_16","U","U",FALSE,0.0376503544560065
"GSM5695318_204088100071_R04C01","GSM5695383_204281260043_R06C01","SFA_4","MFA_14","U","S",FALSE,0.316362095354083
"GSM5695318_204088100071_R04C01","GSM5695384_204281260063_R06C01","SFA_4","MFA_14","U","U",FALSE,0.325491623822296
"GSM5695318_204088100071_R04C01","GSM5695385_204281260063_R04C01","SFA_4","SFA_12","U","S",FALSE,0.126129662599597
"GSM5695318_204088100071_R04C01","GSM5695386_204273120074_R04C01","SFA_4","SFA_12","U","U",FALSE,0.150213191535738
"GSM5695318_204088100071_R04C01","GSM5695387_204273120073_R01C01","SFA_4","NA_17","U","S",FALSE,0.295321481770964
"GSM5695318_204088100071_R04C01","GSM5695388_204281260063_R05C01","SFA_4","NA_17","U","U",FALSE,0.27630030157835
"GSM5695318_204088100071_R04C01","GSM5695389_204088100082_R06C01","SFA_4","SFA_13","U","S",FALSE,0.349137790352351
"GSM5695318_204088100071_R04C01","GSM5695390_204273120066_R01C01","SFA_4","SFA_13","U","U",FALSE,0.364209012635681
"GSM5695318_204088100071_R04C01","GSM5695391_204281260043_R02C01","SFA_4","MFA_15","U","S",FALSE,0.164182873698196
"GSM5695318_204088100071_R04C01","GSM5695392_204273120073_R06C01","SFA_4","MFA_15","U","U",FALSE,0.151759411312187
"GSM5695319_204088100082_R01C01","GSM5695320_204281260063_R01C01","SFA_4","SFA_1","S","U",FALSE,0.989450065710126
"GSM5695319_204088100082_R01C01","GSM5695321_204273120073_R04C01","SFA_4","MFA_4","S","S",FALSE,-0.0271292690300237
"GSM5695319_204088100082_R01C01","GSM5695322_204088100053_R06C01","SFA_4","MFA_4","S","U",FALSE,-0.0459837909143982
"GSM5695319_204088100082_R01C01","GSM5695323_204273120066_R02C01","SFA_4","MFA_5","S","S",FALSE,0.228265904967368
"GSM5695319_204088100082_R01C01","GSM5695324_204273120074_R08C01","SFA_4","MFA_5","S","U",FALSE,0.229431763253986
"GSM5695319_204088100082_R01C01","GSM5695325_204273120068_R02C01","SFA_4","NA_1","S","S",FALSE,0.187425002612651
"GSM5695319_204088100082_R01C01","GSM5695326_204281260060_R01C01","SFA_4","NA_1","S","U",FALSE,0.190684083776389
"GSM5695319_204088100082_R01C01","GSM5695327_204281260060_R07C01","SFA_4","NA_2","S","S",FALSE,0.0926241103420524
"GSM5695319_204088100082_R01C01","GSM5695328_204281260061_R05C01","SFA_4","NA_2","S","U",FALSE,0.0786977441448908
"GSM5695319_204088100082_R01C01","GSM5695329_204088100082_R02C01","SFA_4","MFA_6","S","S",FALSE,-0.0219657772460494
